stamp_sec,stamp_nanosec,x,y,yaw
17,168000000,-1.4999384789135404,-1.499999664519782,2.1745514343007824e-05
17,202000000,-1.4999385611412057,-1.4999996633442993,2.1785714687950096e-05
17,236000000,-1.4999386868945053,-1.4999996656300365,2.1830737371573088e-05
17,270000000,-1.499938719686841,-1.4999996729079654,2.1876217866725778e-05
17,304000000,-1.4999387510069775,-1.4999996806094922,2.1925799091323304e-05
17,338000000,-1.4999387419876709,-1.4999996908808284,2.1973200419998337e-05
17,372000000,-1.499938689621754,-1.4999997032673975,2.202453138161175e-05
17,406000000,-1.4999386497943392,-1.4999997016581919,2.2072038092191986e-05
17,440000000,-1.4999385717982754,-1.4999996596938012,2.208506366911535e-05
17,474000000,-1.4999385795256257,-1.4999996281137977,2.211169284843855e-05
17,508000000,-1.4999386315580467,-1.4999996065151942,2.2139612450822573e-05
17,542000000,-1.4999387284477614,-1.4999995928752476,2.2175053177333204e-05
17,576000000,-1.4999387877138393,-1.4999996335727024,2.2240311911239344e-05
17,610000000,-1.4999387202898562,-1.4999997340882958,2.234330032406633e-05
17,644000000,-1.4999386672319897,-1.499999741965888,2.2397102452482705e-05
17,678000000,-1.4999386070732237,-1.4999997104028218,2.241662010667014e-05
17,712000000,-1.4999385862217414,-1.4999996864952496,2.244988462460545e-05
17,746000000,-1.4999384740158308,-1.4999996556354878,2.2471576937267487e-05
17,780000000,-1.4999384535725568,-1.4999996098827675,2.2483377971048016e-05
17,814000000,-1.4999385221422539,-1.499999662514191,2.256123054034106e-05
17,848000000,-1.4999386473337009,-1.4999997220557895,2.26431286329711e-05
17,882000000,-1.4999387402569757,-1.4999997256540918,2.2687774825294533e-05
17,916000000,-1.4999388036902475,-1.4999996423138457,2.2680981241910855e-05
17,950000000,-1.4999387989081587,-1.4999995555707488,2.2667061989403172e-05
17,984000000,-1.4999387848216446,-1.4999995292274872,2.269350460758209e-05
18,18000000,-1.4999387377042612,-1.4999995898686564,2.277547117118293e-05
18,52000000,-1.4999386977624758,-1.4999997812157553,2.2934151786047152e-05
18,86000000,-1.4999386252956879,-1.4999998808054231,2.3046560603467767e-05
18,120000000,-1.4999385482670318,-1.4999998646442576,2.3073566952233053e-05
18,154000000,-1.4999385142500576,-1.4999997527951812,2.304995107052464e-05
18,188000000,-1.4999385769106186,-1.4999996153016086,2.3004240153934084e-05
18,222000000,-1.4999386578470806,-1.4999995170559077,2.2985399638292654e-05
18,256000000,-1.4999387270662254,-1.4999995444367134,2.304387805674637e-05
18,290000000,-1.4999387667249857,-1.4999996665815183,2.3167622888439165e-05
18,324000000,-1.4999387469507057,-1.499999744624179,2.326297659138703e-05
18,358000000,-1.4999386729112987,-1.4999997183751674,2.328429486990847e-05
18,392000000,-1.4999386643415746,-1.4999996683763825,2.3297600037835995e-05
18,426000000,-1.4999387021609742,-1.4999996308626797,2.3316956422630955e-05
18,460000000,-1.499938734051591,-1.499999623372544,2.3351320815978442e-05
18,494000000,-1.4999387101645147,-1.4999996546397476,2.341404363572933e-05
18,528000000,-1.499938678927572,-1.499999681852555,2.3476229876840203e-05
18,562000000,-1.499938679164376,-1.4999996992727869,2.353093885074698e-05
18,596000000,-1.4999386917734052,-1.499999674391844,2.3558673113418963e-05
18,630000000,-1.4999387005314384,-1.4999996240011122,2.3571263301137947e-05
18,664000000,-1.4999387014717853,-1.4999996015568953,2.3597076335038145e-05
18,698000000,-1.4999387247798952,-1.4999996108464004,2.364995090790553e-05
18,732000000,-1.4999387471200518,-1.499999668039196,2.3727528758815953e-05
18,766000000,-1.4999387495333403,-1.4999996743393005,2.3776889359509303e-05
18,800000000,-1.4999387487938343,-1.4999996188871743,2.3784794944661365e-05
18,834000000,-1.4999387640855757,-1.4999996044158042,2.3815559907816832e-05
18,868000000,-1.499938798169538,-1.4999996205583708,2.387379534908836e-05
18,902000000,-1.4999387029114566,-1.49999964021949,2.392195521262461e-05
18,936000000,-1.4999386925643103,-1.4999996579016293,2.3980243958141338e-05
18,970000000,-1.4999387286940957,-1.49999967697561,2.403313758215027e-05
19,4000000,-1.4999387163571405,-1.4999996987935065,2.408612087364773e-05
19,38000000,-1.4999386958844976,-1.4999997170286172,2.4143955763472766e-05
19,72000000,-1.4999386770130432,-1.4999997001681722,2.4177792410434235e-05
19,106000000,-1.4999387012199616,-1.4999996734858023,2.420334386229297e-05
19,140000000,-1.499938720691224,-1.4999996212469409,2.4215477866439786e-05
19,174000000,-1.4999387321080062,-1.4999995972248374,2.423998183635399e-05
19,208000000,-1.4999387359458476,-1.4999996309770356,2.4306149206277583e-05
19,242000000,-1.4999387548970806,-1.4999996830873208,2.4383791167782465e-05
19,276000000,-1.4999387387796392,-1.4999997258143916,2.4451668375533725e-05
19,310000000,-1.4999386697570385,-1.4999996900135242,2.4474097291438194e-05
19,344000000,-1.4999386759218754,-1.4999996317823725,2.447842790462005e-05
19,378000000,-1.49993872814095,-1.499999587815404,2.4495675672280372e-05
19,412000000,-1.4999387509789837,-1.499999587564338,2.4532288038277784e-05
19,446000000,-1.4999387644085471,-1.4999996589948887,2.4624662606212405e-05
19,480000000,-1.4999387010764496,-1.4999997333397317,2.4711922734251178e-05
19,514000000,-1.4999386897410778,-1.4999997485254473,2.4770939502356925e-05
19,548000000,-1.498783907053981,-1.4999997310059439,2.4748353785364175e-05
19,582000000,-1.4964732375689902,-1.4999996959600075,2.5281142908998296e-05
19,616000000,-1.4930064681280244,-1.4999996357875036,2.4675283984049516e-05
19,650000000,-1.4883833389169125,-1.499999489983164,2.5117186362176203e-05
19,684000000,-1.4829432668917042,-1.499999296312868,2.4923509596246008e-05
19,718000000,-1.4775020300803303,-1.4999991628074438,2.5055485982887982e-05
19,752000000,-1.4720604325993376,-1.4999990395555423,2.505428671113961e-05
19,786000000,-1.4666189587990435,-1.499998949918313,2.515747213323982e-05
19,820000000,-1.4611780821328288,-1.4999988752989801,2.521454878902214e-05
19,854000000,-1.4557380294014273,-1.4999987560606998,2.5261781536303126e-05
19,888000000,-1.450298462424436,-1.499998649494901,2.529134370023267e-05
19,922000000,-1.444859364943858,-1.4999985447438173,2.533382859844975e-05
19,956000000,-1.4394202439169503,-1.4999984108896085,2.534925184078888e-05
19,990000000,-1.4339808317711782,-1.4999982662538454,2.5364748022877305e-05
20,24000000,-1.4285409655333035,-1.4999981453548064,2.539521277415314e-05
20,58000000,-1.423100718695122,-1.4999981164397884,2.5486697398923803e-05
20,92000000,-1.4176602520155543,-1.4999980433137499,2.5556888887778295e-05
20,126000000,-1.4122197487469839,-1.4999979077078587,2.5587037700410415e-05
20,160000000,-1.406779452565602,-1.499997766859336,2.561748518543416e-05
20,194000000,-1.401339379833948,-1.4999976351535702,2.565022397931351e-05
20,228000000,-1.3958994986974051,-1.499997511219189,2.5689367432839526e-05
20,262000000,-1.390459729488858,-1.4999973935411648,2.5730194892759204e-05
20,296000000,-1.3850199994238341,-1.499997278959159,2.5776684283021178e-05
20,330000000,-1.379580150022524,-1.49999716946485,2.5822991814012166e-05
20,364000000,-1.3741402447650994,-1.4999970593718968,2.5872626995514402e-05
20,398000000,-1.3687001072730356,-1.4999969540507307,2.5920090416510012e-05
20,432000000,-1.3632600037152383,-1.4999968463124957,2.597515582764502e-05
20,466000000,-1.3578199081196025,-1.4999967406793588,2.6026559302048094e-05
20,500000000,-1.3523798614032359,-1.499996637232724,2.6076816500556432e-05
20,534000000,-1.346939861820118,-1.499996535569883,2.6124670219434702e-05
20,568000000,-1.34149990837532,-1.499996435598423,2.6171501716065307e-05
20,602000000,-1.3360599523021,-1.4999963209280294,2.6207818433827673e-05
20,636000000,-1.3306199453490737,-1.4999961773640602,2.622499952383892e-05
20,670000000,-1.3251799306446297,-1.49999603967779,2.6254264444601392e-05
20,704000000,-1.3197398965286198,-1.499995909311773,2.6286561447886015e-05
